name,view,img,year,info,link
"Nikuen 1","
            14118
        ","https://hentaiz.bot/img/400/2025/04/10/ac3a72e53b4b838492a7540e1818e4ad81db7ba9ce50782361e733d4e6120f24.jpg","","nữ chính aoi được một người bạn chia sẻ ứng dụng thôi miên, có thể khiến bất cứ người nào phải lòng cô. khi aoi sử dụng và liền được người lồn thích yêu. vào một ngày khi aoi dẫn any về nhà học nhóm. vừa mở cửa bước vào aoi bắt gặp má yuko của mình đang thò nửa người ra từ phòng tắm và chào hỏi họ. họ đâu biết có một người đàn ông lạ mặt trong đó đang trả bài với má yuko tại đó. sau buổi học, khi aoi tiễn anh yêu mình về rồi vào lại nhà, thì bị một người đàn ông xông ra tiếp cận bằng ứng dụng thôi miên đưa cô chìm vào giấc ngủ. hắn lợi dụng cơ thể không có khả năng chống cự của aoi để hãm hiếp lỗ lồn. ngày qua ngày hai má aoi dần nghiện tình dục, tuy họ vẫn có ý thức nhưng cơ thể họ quá nhạy cảm và từ khi nào họ vô thức nguyện trở thành &#34;nô lệ tình dục tình dục&#34; cho người đàn ông.   ","https://e.streamqq.com/videos/67f7fdc9968779a7d9089d28/play?event_id=player-wrapper"
"Bishokuka no rule 2","
            45296
        ","https://hentaiz.bot/img/400/2025/04/18/fac9089a00afbc1004d5473d330a2f6d8edb2727a6ea9282cc07df189b4d14fe.jpg","","kirigamine reina là một em học sinh đáng yêu và nghiêm túc. cô quyết định đi làm để giảm bớt gánh nặng cho người má đơn thân miho. bạn bè cô giới thiệu một trang web hẹn hò trực tuyến có thể kiếm được rất nhiều. cứ ngỡ chỉ là hẹn hò vui vẻ, nhưng lần đầu của reina lại là một tên biến thái, hắn liên tục dụ reina vạch đồ lót cho hắn xem để trả thêm tiền. reina vì công việc nên đành phải chấp nhận. nào ngờ đó chính là người cậu ruột của reina... ","https://e.streamqq.com/videos/6802bec10b25f235c00c4c62/play?event_id=player-wrapper"
"Yogoreta kanojo 1","
            2338
        ","https://hentaiz.bot/img/400/2025/08/09/90a0acff3f9baa8bbc5e9d1b42a2cf2b57a3add05e10af796d715d35245c489a.jpg","","kể từ sự kiện đó kyouko trở nên cuốn hút một cách kỳ lạ, còn soushi cũng thay đổi thái độ. hai người giờ đã trở thành con ghệ của nhau. một ngày nọ, với lý do học nhóm, họ mời segawa là bạn của soushi đến nhà kyouko học. tuy nhiên, soushi viện cớ có việc và rời khỏi nhà, để lại kyouko và segawa ở một mình. kyouko chủ động sexy segawa, và trong khi hai người dần mất kiểm soát, soushi bí mật theo dõi mọi chuyện qua chiếc camera cậu đã lắp đặt trong phòng. nào ngờ đó chính là kế hoạch động trời của cặp đôi... ","https://e.streamqq.com/videos/68982795dcfcaec1ab00b432/play?event_id=player-wrapper"
"Oni chichi harem 4","
            2420
        ","https://hentaiz.bot/img/400/2025/07/18/1ef4aee41ba6e55deead77056c4372e264a5469cd30bd16a0a1052bb1c921623.jpg","","kirika là một cô thư ký luôn giữ vẻ ngoài lạnh lùng trước mặt noboru amakawa, nhưng với tư cách là một trong những cô gái quỷ ngực khủng, cô khao khát và cầu xin sữa chua dịch của anh. lúc này, dakki, trưởng làng, bất ngờ xuất hiện. dù cằn nhằn kirika, dakki vẫn không kìm được sự chờ đợi và cuối cùng đạt đến phê lạc tột độ nhờ sự mạnh mẽ của noboru. trong khi đó, lý do không có đàn ông trong ngôi làng này được tiết lộ: tất cả đàn ông đều bị vắt kiệt sữa đặc lực và cuối cùng chết đi. dù được bé con shirohime tiết lộ sự thật này, nhưng noboru vẫn mong muốn tiếp tục sống trong &#34;thiên đường vú khủng&#34; như hiện tại. ","https://e.streamqq.com/videos/687bc4c8f58964697d03f1b2/play?event_id=player-wrapper"
"Immoral game master the animation 1","
            31
        ","https://hentaiz.bot/img/400/2025/09/10/39baf4ca0a3ea6904da2df54985777b4f344bf7586a68ec0363269066353f7ea.jpg","","kuga mario là một nam sinh có cha mình là một nhân viên sản xuất máy trò chơi thực tế ảo vr. cong ty của cha cậu đang ngày càng đi xuống nên cậu được cha mình nhờ quảng cáo trò chơi trong trường học. đồng thờ cho cậu nắm giữ vai trò là một người quản trò (game master). dù không mấy mặn mà nhưng sau khi nghiên cứu mario nhận ra khi kích thích trong thế giới ảo thì lại có thể kích thích được ở ngoài đời thực. mario liền nhắm đến cô bạn takashina koharu trầm lặng. sau một hồi rủ rê, koharu cũng đồng ý và bím chọn cho mình một nhân vật lôi cuốn, gợi cảm khác hoàn toàn so với cô ngoài đời thực. với vai trò là game master, mario liền nhân cơ hội biến koharu thành gái mại dâm trong game. cô bị những kẻ xấu tấn công và hãm hiếp liên tục. dù đã lên đỉnh vô cùng dữ dội nhưng ngoài đời cô vẫn còn là một trinh nữ. ","https://e.streamqq.com/videos/68c18fa838a9035edb045872/play?event_id=player-wrapper"
"Shoujo ramune 5","
            1395
        ","https://hentaiz.bot/img/400/2025/08/16/95fab510b4f8d1c66a054e30c0119eb170a9823b31021b53665d84062e29432e.jpg","","cửa hàng kẹo quê mùa do ông chú tachikawa kiyoshi điều hành khó có thể nói là làm ăn phát đạt, nhưng luôn rộn ràng nhờ ba vị khách nhí quen thuộc của quán là sayama chie, adachi tenka và semenovich komako. cả ba cô gái thoải mái bước vào phòng trà của cửa hàng, cư xử tự nhiên như ở nhà mình. tachikawa thích thú ngắm nhìn nét hấp dẫn ngây thơ của chúng, thỉnh thoảng nhân cơ hội chen lấn để chạm vào cơ thể các cô. nhưng như thế vẫn chưa đủ, hành động của tachikawa ngày càng táo bạo, đưa tay lần mò đến những điểm nhạy cảm của ba cô gái… ","https://e.streamqq.com/videos/68a043ead1bb05d5680188f9/play?event_id=player-wrapper"
"Akogare no onna joushi ga, aibeya shucchou no tonari no bed de zetsurin otoko ni netorarete iru 2","
            835
        ","https://hentaiz.bot/img/400/2025/07/09/39677b05f1dcb6ca4d9e7dbfcf20a190c699166235f503eed6a53db0546e6b9f.jpg","","tỉnh dậy sau cơn say xỉn, nam chính tendou shouta bối rối không hiểu tại sao mình lại về được nhà trọ. cậu liền đi tìm chị yui và nghe tiếng rên vang vọng từ nhà tắm. cậu liền lén nhìn vào và phát hiện ra chị yui đang... ","https://e.streamqq.com/videos/686f9887bfe801c13300a056/play?event_id=player-wrapper"
"Amai ijiwaru 1","
            4511
        ","https://hentaiz.bot/img/400/2025/05/23/b1dfcecd84a8be1e7ef18af32a8029f2dc735c7c14e6f6c5621045e09b7f088e.jpg","","kotoha là một cục cưng yêu người cha tên naoto của mình rất nhiều. sau khi hai vợ yêu anh xã ly thân, naoto đã được giữ lại quyền nuôi con cưng, kotoha thì muốn làm người chăm sóc cho cha thay thế má mình. thấy cục vàng của mình ngày càng phát triển và đầy đặn, naoto đành phải kiếm chế bản thân dồn nén dục vọng. anh tìm đến dịch vụ &#34;papa katsu&#34; (thế chấp tài sản để hẹn hò) mà giải toả ham muốn. trong một lần nữ chính rina đi ngang qua công viên nên đã bắt gặp naoto đang xoạc đàn chị cùng trường qua dịch vụ đó khiến cho rina lên cơn nứng. hôm sau rina được kotoha mời về nhà chơi thì bướm bất ngờ nhận ra người trong công viên lúc đó chính là cha của bạn mình là naoto. với sự thèm khát của mình, rina đành liều mình tìm đến naoto để mong anh thoả mãn cho. với sự nhẹ nhàng khác xa với sự thô bạo từ gã anh bồ, rina lần đầu tiên được lên đỉnh cũng như naoto dần dần chinh phục được trái tim của rina... ","https://e.streamqq.com/videos/68304893dad57dacdd0587eb/play?event_id=player-wrapper"
"Oni chichi harem 3","
            6027
        ","https://hentaiz.bot/img/400/2025/05/20/b9319e2c4471585e2e6244160f109835d794c38fbf12ce65bc68b484ad4f8aee.jpg","","số người mang thai đã lên đến 146, amakawa noboru mệt mỏi muốn vào thư giãn trong suối nước nóng. nào ngờ lại gặp trường làng và các cô gái đang chờ đợi tới lượt thụ thai tiếp theo... ","https://e.streamqq.com/videos/682d99d9b4b01159c304cf43/play?event_id=player-wrapper"
"Dearest blue 3","
            2967
        ","https://hentaiz.bot/img/400/2025/05/24/5669bbf5358493c0c02a3effb1b65c8869d3bb13334ac390426ca03409df1123.jpg","","rio và mamoru là hai người bạn thời thơ ấu của nhau. dù cả hai yêu nhau nhưng họ lại không thể thổ lộ vì sợ đối phương từ chối. trong một cuộc thi sắc đẹp, rio vô tình chiến thắng và trở thành một nữ thần tượng. tuy nhiên mamoru lại biết được bí mật phía sau cái mác idol đó. rio chính xác hơn là sẽ trở thành phần thưởng của những gã nhà giàu quyền lực khi chúng tham gia trò chơi. vì không thể tiết lộ sự thật đó, mamoru phải trở thành người chơi để bảo vệ rio khỏi những kẻ háo sắc ấy. theo luật chơi, khi kích hoạt &#34;khoảnh khắc cặp đôi&#34;, thì người chơi và phần thưởng không thể bị làm phiền. dù đã cố gắng hết sức nhưng mamoru vẫn để vụt mất rio và tuyệt vọng nhìn tên nha giàu phá trinh và hãm hiếp cô... ","https://e.streamqq.com/videos/68318c7abc21f01899031e24/play?event_id=player-wrapper"
"Akogare no Onna Joushi ga, Aibeya Shucchou no Tonari no Bed de Zetsurin Otoko ni Netorarete Iru 1","
            1525
        ","https://hentaiz.bot/img/400/2025/05/31/0facba5444701c8ffba22dc0b337eea30b4ab9ab19938c31ee24ce52fc5febc2.jpg","","ngày đầu tiên đi làm tại nhà xuất bản, nam chính tendou shouta đã phải lòng vị nữ cấp trên yamanobe yui của mình. yui là người hướng dẫn shouta trong công việc biên tập truyện tranh. trong quá trình làm việc, yui đã liên tục bật đèn xanh nhưng shouta vẫn luôn bối rối dừng ở đèn đỏ. vào một ngày chụp hình đồ tắm, một gã chụp hình da ngăm đã nhân cơ hội húp yui trước cả shouta. ","https://e.streamqq.com/videos/683b0f9f17d11193d10cba42/play?event_id=player-wrapper"
"Kakushite! makina-san!! 9","
            333
        ","https://hentaiz.bot/img/400/2025/06/02/89341813bf089cd598e7318524a80184f9f0dba2b74be836463c33c02576349e.jpg","","agatsuma makina là một em học sinh vô cùng xinh đẹp tựa như nữ thần tượng của trường. nam chính akutsu eita là một otaku cơ khí hướng nội từ lâu đã thầm thích makina. vào một hôm nhà makina bỗng phát nổ, cô đã chuyển đến sống cùng nhà với akutsu eita. cậu nghĩ khi makina đến nhà mình ở nhà cũng giống như may mắn độc đắc. nhưng hóa ra, cô thực chất là một robot được tạo ra để phục vụ mục đích tình dục. bị bất ngờ bởi những hành động đột ngột của cô, eita còn một chàng trai còn trong trắng phải rơi vào thế bối rối. hơn nữa, anh còn phải cuống cuồng giúp cô giữ bí mật về danh tính thật. ","https://e.streamqq.com/videos/683eab8a6eddc3667909adc2/play?event_id=player-wrapper"
"Succubus connect! 4","
            236
        ","https://hentaiz.bot/img/400/2025/08/16/605f142d7cde284fbabb7e6ac65602a9771a869ad72e0087dcb816645da8dadd.jpg","","yuina tiếp tục quá trình huấn luyện để được gặp nữ hoàng sắc yêu. một ngày nọ, chủ quán rượu nhờ cô giúp đỡ vì quán đang thiếu nhân viên phục vụ. yuna đồng ý lám việc nhưng quán không có đồng phục nào phù hợp với cô. để có nguyên liệu may đồng phục, yuna quyết định lên đường đến hang động ở bãi biển tìm kiếm nào ngờ lại bị một con quái vật cưỡng dục tại đó. nhưng cuối cùng cô cũng thành công trong việc tạo ra bộ đồng phục. khi làm việc tại quán rượu, yuna chăm chỉ phục vụ khách, nhưng không hiểu sao cô lại bị đám khách vây quanh quấy rối! ","https://e.streamqq.com/videos/68a09b549e63eb536b0d7642/play?event_id=player-wrapper"
"Hitozuma no kuchibiru wa kan chuuhai no aji ga shite 8","
            87
        ","https://hentaiz.bot/img/400/2025/08/21/de4e9affb570ec8b652a52dc2c3d0434a011a6d5da08a2ff6dd029f4a074b1e6.jpg","","kirihara sari là một người phụ nữ đã gần 40 tuổi. cô đã có gã chồng và bầy con đã khôn lớn tự lập. hiện cô đang mở một cửa tiệm cắt tóc mà tsuyoshi thường hay ghé. nhưng gần đây cô đang có dự tính sẽ dẹp tiệm nghỉ. vào hôm tsuyoshi đến, cô đã trải lòng hêt với cậu... ","https://e.streamqq.com/videos/68a9a4608df7ad52de06a1e4/play?event_id=player-wrapper"
"Princess burst! 1","
            2370
        ","https://hentaiz.bot/img/400/2025/07/17/4a7ce67d52e35af1587caaf4fc0bb79d6f43118a53dd3c94b6f12ad054ceeb77.jpg","","nữ võ sĩ ngầm mạnh nhất yuuki sakurano với danh hiệu &#34;princess burst yuuki&#34; là người nuôi dưỡng những đứa trẻ mồ côi trong cô nhi viện bằng tiền thưởng từ các trận đấu. cô nhận được lời mời đấu từ huyền thoại đấm bốc king. để chăm lo cho những đứa trẻ và cũng như muốn trở thành người mạnh nhất, yuuki chấp nhận lời thách đấu của king. nhưng trận đấu hóa ra là một cái bẫy, kẻ thua phải chịu hình phạt nhục nhã là sẽ bị king cưỡng bức trước đám đông. yuuki không chỉ mất đi sự trong trắng mà còn sốc trước mục đích thật sự của king. trong thế giới ngầm không luật lệ, cơ thể trưởng thành của yuuki bị vấy bẩn trước mặt công chúng. ","https://e.streamqq.com/videos/6878c570844f9f58870746f2/play?event_id=player-wrapper"
"Kuro gal a la carte 2","
            217
        ","https://hentaiz.bot/img/400/2025/08/20/cbeb5e680c75accdf0917c93a058493c49e8355df58440556cd24d7b53effd3a.jpg","","phần 1: &#34;cô nàng nổi loạn lý tưởng của oohata&#34; vào ngày đầu tiên chuyển trường, nam sinh miyata shigeharu phát hiện ra oohata juri là cô nàng nổi loạn lý tưởng của mình. juri là hiện thân hoàn hảo từ đầu đến chân và chỉ cần được phép ở bên cậu ấy là shigeharu đã cảm thấy hạnh phúc ngập tràn. đối với cậu, cô là đỉnh nhất và là một sự tồn tại không ai sánh bằng. đó là cảm giác ngưỡng mộ một thần tượng, hay là lời tỏ tình? là tình yêu, hay chỉ đơn thuần là khao khát thể xác? --- phần 2: &#34;sự đáng yêu kiêu kỳ của cô nàng nổi loạn&#34; yamaguchi sara và hara takayuki mới chỉ bắt đầu hẹn hò được ít ngày. trên giường nhà trọ, khi takayuki thú nhận rằng đây là lần đầu tiên của mình thì sara bỗng tự tin tuyên bố sẽ dẫn dắt cậu. nhưng với vẻ ngoài của một cô nàng nổi loạn, làm sao có thể là lần đầu được chứ!? giờ đây, cô không dám thừa nhận rằng mình vẫn còn trinh tiết. trong cơn căng thẳng tột độ, khi đối mặt sự quyết liệt của takayuki, sara hoảng sợ đến mức vả cậu một phát. sự vụng về đó đã để lộ bí mật rằng sara vẫn là một cô gái còn trinh. ","https://e.streamqq.com/videos/68a6b1b096cf8aa2bd021173/play?event_id=player-wrapper"
"Mama katsu midareru mama-tachi no himitsu 3","
            6119
        ","https://hentaiz.bot/img/400/2025/03/30/a5e6fdb046dfb04950034ee2b4278b34263dc4b7651e1374147dc1eea3c50c67.jpg","","kyouko là một bà xã thiếu thốn tình cảm của gã chồng, cô nhờ một người má đường touka giới thiệu cho vài chagn2 trai đẻ làm tình cho thoả mãn. nào ngờ em trai của yoshiya đã qua lại với touka từ trước. yoshiya muốn touka gài bẫy sao cho kyouko dính phải trai bao là cậu, để cho không thằng nào khác được phang chị ruột của mình ngoài yoshiya. khi phát hiện người yêu là em trai ruột của mình, kyouko liền rời đi nhưng lại bị yoshiya bắt lại làm nhục và thực hiện hành vi loạn luân... ","https://e.streamqq.com/videos/67e8f997e2581f38f107a9c2/play?event_id=player-wrapper"
"Deki chau made kon 6","
            70
        ","https://hentaiz.bot/img/400/2025/08/19/b67e37a7ccde9936986a4b8170c396920e82272f0e24b2ba2104ccfff06594e3.jpg","","inaba taiga tham gia một buổi tiệc mai mối với hy vọng tìm thấy người bạn đời lý tưởng. tại đó, anh gặp katase ayano – một nữ bác sĩ xinh đẹp, cô rất nghiêm túc trong việc kết hôn vì mong muốn có con càng sớm càng tốt. cả hai mau chóng tìm được tiếng nói chung. thế nhưng, ngay trước thời khắc quyết định cặp đôi nào sẽ được ấn định, taiga đột nhiên nhớ lại ký ức đau buồn bị từ chối vì chứng rối loạn cương dương nên đã hoảng loạn bỏ chạy khỏi buổi tiệc... vài ngày sau, khi đến bệnh viện để bắt đầu điều trị bệnh rối loạn cương dương, người phụ trách điều trị cho anh không ai khác lại chính là ayano!? không những vậy, cơ thể của taiga tưởng chừng đã bất lực lại bất ngờ chỉ phản ứng mãnh liệt với duy nhất ayano! và rồi, vì những lý do không thể thổ lộ cùng ai, hai người quyết định tiến tới một “cuộc hôn nhân hợp đồng” – kéo dài đến khi ayano mang thai!? một câu chuyện tình cảm ngọt ngào nhưng đầy tréo ngoe giữa chàng trai bất an và nữ bác sĩ lạnh lùng bắt đầu từ đây... ","https://e.streamqq.com/videos/68a44c177975ffa6a9048259/play?event_id=player-wrapper"
"Hitozuma no kuchibiru wa kan chuuhai no aji ga shite 7","
            91
        ","https://hentaiz.bot/img/400/2025/08/19/c53f93d6493eef1d204ff2d571ec4542239b273fa0170b605c9e2c877074c4f4.jpg","","tsuyoshi sau khi bước ra khỏi cửa hàng tiện lợi thì bị trunk-kun từ đâu xông đến và cho cậu chuyển sinh vào một thế giới game. tại đó cậu gặp một nàng sữa đặc linh da ngăm tên là mutoh symphis. cô ấy là một nàng nữ nhi cũng như đã có ông xã. tsuyoshi giải cứu symphis khỏi một đám chất nhầy và symphis quyết định trả ơn cho tsuyoshi bằng cách... ","https://e.streamqq.com/videos/68a44ee87975ffa6a904825a/play?event_id=player-wrapper"
"Kanojo ga separate o matou riyuu 1","
            2486
        ","https://hentaiz.bot/img/400/2025/07/06/604e6a7f436547b676442f38df558a3ebbc2ec6daa484fba0d92faf0cd16e1f2.jpg","","kujo amane là một em học sinh rất thích hoạt động thể chất và đam mê điền kinh, cô là một thành viên rất năng nổ của câu lạc bộ điền kinh. nhưng lồn gặp rắc rối với ham muốn tình dục vô cùng mạnh mẽ thường thấy ở các nữ học sinh trong câu lạc bộ thể thao. dù có người người yêu kouta dịu dàng và yêu thương cô nhưng mối nắc giữa họ vẫn chỉ dừng lại ở nụ hôn, chưa có tiến triển thêm, khiến amane vô cùng bất mãn. để giải tỏa bức rức, cô thường xuyên thẩm du. nhưng hành động này đã bị một người đàn ông trung niên là chủ khu nhà cô ở quay lén lại. với cái cớ xóa bỏ đoạn phim đó, người đàn ông đó đưa ra một yêu cầu với amane... ","https://e.streamqq.com/videos/686aaf57e5769ef43f0b1102/play?event_id=player-wrapper"
"Yuugao 1","
            10256
        ","https://hentaiz.bot/img/400/2025/05/14/5de1860acfc0e4b0a8273797c9683165335acac6cdbb6d31a3deaab8d378b0f5.jpg","","nữ giáo viên hyoudou tomoe đêm nào cũng gặp ác mộng khi lúc nào cũng liên tưởng đến một nam sinh béo tên nemoto cưỡng bức mình trong phòng học. hôm nay khi đến trường, cô bất ngờ gặp nemoto trên hành lang. những ký ức từ đêm qua bỗng ùa về khiến cô quỳ xuống trước quần nemoto. thấy được sự thèm khát của cô giáo, nemoto bèn mời cô vào phòng riêng để giúp cô thoả mãn cơn dâm dục và biến cô thành nô lệ... tại sao cô tomoe lại có những ký ức đó, không lẽ nào là cô bị thôi miên tẩy não? ","https://e.streamqq.com/videos/6824b15fcc19057f3a0275e0/play?event_id=player-wrapper"
"Kemonokko tsuushin the animation 4","
            2850
        ","https://hentaiz.bot/img/400/2025/05/20/bf44b93548aeecf59bedc89affe276c12a60796e901df3884cc0409521e9d469.jpg","","một ngày nọ, takeshi được đàn anh giới thiệu một trang web đáng ngờ có thể triệu hồi người thú lý tưởng của mình. là một người mê cô bạn gái mèo (tanuki), takeshi đã triệu hồi thành công một nàng bạn gái mèo mũm mĩm lai người với đôi lông mày rậm rạp tên pokora. pokora khi bị kích thích sẽ làm phép biến hình bị hoá giải khiên cho cô bị chê cười. takeshi thấy vậy đành phải dành thời gian để huấn luyện đặc biệt giúp pokora khắc phục điểm yếu này. trong quá trình đó, pokora liên tục biến hóa thành các bộ trang phục sexy như đồ bó thỏ, hộ lý, đồ bơi của nữ học sinh nhằm phô bày cơ thể căng tràn sức sống của mình. dù đã tiến bộ đáng kể qua các buổi huấn luyện, nhưng pokora vẫn còn một điểm yếu chí mạng vẫn chưa thể khắc phục được. đó chính là hậu môn của cô... ","https://e.streamqq.com/videos/682cc9404f46a250b907e19a/play?event_id=player-wrapper"
"Notto sexaroid eurie! 1","
            1556
        ","https://hentaiz.bot/img/400/2025/05/22/c30edb1a514053cf30f6cabd3c7f01f4a846c8015238678a78d9f0c509287f54.jpg","","eurie là một cô gái đột biến được tiến sĩ marion cử đến thị trấn tengetsu để tiêu diệt quái vật. dù tràn đầy nhiệt huyết nhưng eurie nhanh chóng đối mặt với tình trạng bị cư dân ở thị trấn liên tục quấy rối tình dục cô. vì người máy tình dục sẽ được gửi đến từng đợt và khi eurie đến, cô bị cư dân lầm tưởng là người máy tình dục nên mới bị xâm hại. eurie bối rối tự hỏi tại sao lại như vậy, khi sứ mệnh bảo vệ hòa bình của cô bị thách thức bởi chính những người cô muốn cứu. ","https://e.streamqq.com/videos/682efc7647f930be1b05f972/play?event_id=player-wrapper"
"Kakushite! makina-san!! 6","
            619
        ","https://hentaiz.bot/img/400/2025/05/13/1d3ed4e9cf2374baad9810b16301295a7e3d165e6862cade37c669bfd8826b27.jpg","","agatsuma makina là một nữ học sinh vô cùng xinh đẹp tựa như nữ thần tượng của trường. nam chính akutsu eita là một otaku cơ khí hướng nội từ lâu đã thầm thích makina. vào một hôm nhà makina bỗng phát nổ, cô đã chuyển đến sống cùng nhà với akutsu eita. cậu nghĩ khi makina đến nhà mình ở nhà cũng giống như số hưởng độc đắc. nhưng hóa ra, cô thực chất là một robot được tạo ra để phục vụ mục đích tình dục. bị bất ngờ bởi những hành động đột ngột của cô, eita còn một chàng trai còn trong trắng phải rơi vào thế bối rối. hơn nữa, anh còn phải cuống cuồng giúp cô giữ bí mật về danh tính thật. ","https://e.streamqq.com/videos/682375e80acd87c9660b3bbf/play?event_id=player-wrapper"
"Notto sexaroid eurie! 2","
            634
        ","https://hentaiz.bot/img/400/2025/08/17/1da70fca2090a910519eaf9436e229af0c0341a2f272744e6f4d992ccaedcaec.jpg","","sau cái đêm đó, eurie liền nhận ra người dân tại thị trấn tengeki đang nhầm lẫn cô với một người máy tình dục. cô phải đi giải thích và xóa tan hiểu lầm này ngay! nhưng đi đến đâu eurie cũng bị quấy rối và làm nhục ở mọi nơi. ","https://e.streamqq.com/videos/68a1f1857ce67829070a2252/play?event_id=player-wrapper"
"Ajin ga osuki nan desu ne 1","
            4410
        ","https://hentaiz.bot/img/400/2025/05/04/c1575971c54c5bb5166a0ba02f1049fc9fa53bce42af348b7ab6eb5789a811fd.jpg","","phần 1: &#34;con dê đen cạo tình&#34; - cô hầu dê đen: maya chủ nhân của dinh thự là một người cứng nhắc, luôn tỏ ra lạnh nhạt. một đêm nọ, cậu bắt gặp nàng hầu nửa dê nửa người maya đang cạo lông. hóa ra, cậu mang một sở thích kỳ lạ rằng cậu thấy kích thích khi cạo lông mu của phụ nữ. maya đã thầm thương cậu chủ từ ngày đầu đặt chân đến đây nên đã chủ động vén váy để lộ phần lông rậm rạp của mình ra. nhìn thấy cậu chủ bối rối không giấu nổi, cô đề nghị cậu cạo giúp và được chấp thuận. cậu đánh bọt xà phòng, thoa từ eo xuống đùi, quanh vùng nhạy cảm, rồi cuối cùng là lông mu. maya xúc động trước trải nghiệm ấy, khao khát được tiến xa hơn. phần 2: &#34;buổi diễn cá voi một đôi - đắm chìm trong tình này&#34; - cô gái cá voi: rukka rukka đang tham gia một buổi biểu diễn thủy cung đầy ấn tượng, nhưng dạo gần đây cô thường mất tập trung và mắc lỗi. lý do là vì cô đang say đắm masaki, người luôn hỗ trợ cô trong công việc. các đồng nghiệp nhận ra tình cảm ấy, liền bày mưu đưa hai người gặp nhau tại khán đài vắng tanh, không một bóng khán giả. khi cả hai thổ lộ lòng mình, họ lao vào nhau, để thân thể hòa quyện. trong cơn xúc động dâng trào, họ ngã xuống hồ nước. dù cơ thể chìm dần, cả hai cùng đạt đến đỉnh điểm của sướng lạc. ","https://e.streamqq.com/videos/68179162805d0899ee0b6712/play?event_id=player-wrapper"
"Kyou wa yubiwa o hazusukara...... 1","
            572
        ","https://hentaiz.bot/img/400/2025/08/18/99242abbfa4d4f60ad7c7b45bf9021b1be37207789badc21511233f64ad1f664.jpg","","miyuki là một nữ nhà thiết kế xuất sắc đã kết hôn. cô thường xuyên bị anh xã bạo hành và hạ nhục đến mức cùng cực. cô đồng nghiệp hikari còn vụng trộm với người chồng miyuki để hạ bệ cô. trong công việc cô đang hướng dẫn một người mới vô làm tên là kurosu shinsuke. shinsuke thì cực kỳ ngưỡng mộ miyuki cũng như đã nảy sinh tình cảm với cô lúc nào không hay. cậu có tỏ tình với miyuki nhưng đều bị cô từ chối vì đã kết hôn. sau đó miyuki quyết định làm việc tại nhà và hướng dẫn qua cuộc gọi trực tuyến. trong một lần, shinsuke bắt gặp cảnh miyuki bị gã chồng bạo hành liền lập tức chạy đến căn hộ cô đang ở và đưa cô đi. shinsuke dẫn miyuki đến nhà nghỉ đồng thời thổ lộ toàn bộ tình cảm với cô. đột nhiên shinsuke tháo chiếc nhẫn cưới của miyuki ra và xxx điên cuồng với cô. miyuki cũng buông xuôi, không hề kháng cự vì cô đang tận hưởng sướng cảm mà bấy lâu không chưa từng thấy. cả hai liền đắm chìm vào nhau. ","https://e.streamqq.com/videos/68a2bc7c1fb6a75de00e91b2/play?event_id=player-wrapper"
"Yuusha-chan no bouken wa owatte shimatta! 2","
            1643
        ","https://hentaiz.bot/img/400/2025/06/23/28ae5034bbfcaf7be554dec72f673671eb20331f46381a416db190f269cc626e.jpg","","nữ dũng sĩ là một người hùng vô song đã đạt cấp độ tối đa, cô dễ dàng tiêu diệt tàn dư của ma vương với sức mạnh của mình. tuy nhiên, cô bắt đầu bị ám ảnh bởi những cơn ác mộng nơi hấp diêm và cưỡng hiếp trong đó. những giấc mơ này mang đến phê lạc chân thực đến mức khiến tâm trí cô dần suy sụp, dù cô biết đó không phải hiện thực. khi kẻ đứng sau những cơn ác mộng lộ diện, cô nhận ra cơ thể mình đã bị thao túng bởi cảm giác phê lạc, không thể kháng cự. mỗi đêm, ranh giới giữa mơ và thực càng mờ nhạt, đẩy cô vào vòng xoáy của sự suy sụp sữa chua thần... ","https://e.streamqq.com/videos/6858baee30ecd6477905d5b3/play?event_id=player-wrapper"
"Eroriman 2 ep.4","
            1995
        ","https://hentaiz.bot/img/400/2025/07/14/da1eb7fbb44bde6ff653efa7766ad5c38ef14ed666941a6a152ca07af08b0b7c.jpg","","đây là tập tiếp theo của eroriman (phần 1) tập 2: câu chuyện tiếp tục khi ông chú nonomura katsuya tới trường học của ririka thử để nghiệm đồ chơi với lồn. sau đó ririka muốn hẹn mifuyu để trả thù nào ngờ mifuyu lại là tay trong và đã gài bẫy ririka. ","https://e.streamqq.com/videos/6874a198b270f5d1520603e2/play?event_id=player-wrapper"
